hhid14_9,age,marstat,sex,pidlink,dl01f,dl06,sw00,sw01,sw03,tk01a,tr11,kk01,kr03,female,fo01
308150000,43,1,3,308150004,E,3,3,3,4,1,3,3,1,1,1
308154100,54,2,1,308150009,E,4,3,4,5,1,3,3,1,0,1
308154100,17,1,3,308150010,E,3,3,3,5,0,3,3,1,1,2
308160000,51,2,1,308160001,E,1,3,3,3,1,4,3,1,0,0
308160000,46,2,3,308160002,E,1,3,4,5,0,3,2,1,1,1
308160000,21,1,3,308160003,E,3,4,2,5,0,3,4,1,1,3
308160004,19,2,3,308160004,E,3,4,4,5,1,4,4,1,1,1
308160004,24,2,1,308165102,E,2,4,4,3,1,3,4,1,0,-1
308170000,55,2,1,308170001,L,1,4,3,4,1,3,3,1,0,1
308170000,51,2,3,308170002,L,NA,3,3,3,1,4,3,1,1,0
308170000,30,4,1,308170003,E,1,3,1,2,1,3,4,1,0,1
308170005,32,2,3,308170005,E,1,2,2,NA,1,4,2,0,1,NA
308170000,27,1,1,308170006,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
308170000,22,1,1,308170007,L,3,4,3,4,1,4,3,1,0,1
308170000,21,1,1,308170008,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
308170000,24,2,3,308170012,V,2,4,1,2,0,2,4,1,1,1
308170005,29,2,1,308175101,E,1,4,1,1,1,4,4,0,0,0
308183100,79,5,3,308180002,,1,NA,NA,NA,0,NA,2,1,1,NA
308183100,40,2,3,308180003,E,3,3,3,4,0,2,2,1,1,1
308183100,35,1,3,308180004,E,5,3,4,5,1,2,3,1,1,1
308180000,31,2,3,308180005,E,2,4,3,3,0,3,4,1,1,0
308180000,35,2,1,308180006,E,1,2,2,NA,1,3,3,1,0,NA
308190000,47,5,3,308190002,,1,NA,NA,NA,0,NA,2,1,1,NA
308194100,31,2,3,308190003,E,1,4,3,4,0,4,3,1,1,1
308190000,22,1,3,308190005,E,3,3,3,4,1,3,4,1,1,1
308194100,34,2,1,308194101,,1,NA,NA,NA,1,NA,3,1,0,NA
308200000,54,5,3,308200002,E,1,3,3,3,1,3,3,0,1,0
309014100,59,4,1,309010001,L,NA,4,3,NA,1,3,2,1,0,NA
309010000,56,2,3,309010002,L,1,3,1,2,0,3,2,1,1,1
309010000,21,1,1,309010005,L,3,4,4,6,0,4,4,1,0,2
309013100,42,2,1,309010006,L,3,3,2,4,1,4,2,1,0,2
309010000,43,2,1,309010007,L,3,2,3,4,1,3,3,1,0,1
309013100,44,2,3,309013102,L,2,3,4,5,1,4,2,1,1,1
309013100,19,1,3,309013103,L,3,3,3,4,0,3,2,1,1,1
309013100,15,1,3,309013104,L,2,3,3,4,1,3,3,1,1,1
309020000,59,2,1,309020001,L,2,1,3,5,1,4,3,1,0,2
309020000,57,2,3,309020002,L,3,3,3,4,0,3,2,1,1,1
309023100,37,2,1,309020003,L,3,4,2,3,1,3,2,1,0,1
309020000,33,3,1,309020004,L,4,4,4,6,1,3,3,1,0,2
309020000,30,1,1,309020005,L,3,3,3,4,1,2,3,1,0,1
309020006,28,2,3,309020006,L,5,3,2,3,1,3,2,0,1,1
309024200,26,1,3,309020007,L,4,4,3,5,1,2,3,0,1,2
309020008,21,1,3,309020008,L,4,4,3,6,0,3,3,0,1,3
309024200,20,1,3,309020010,L,4,4,3,6,0,3,2,0,1,3
309020000,19,1,1,309020011,L,3,4,3,5,0,3,3,1,0,2
309023100,30,2,3,309023106,L,3,3,2,3,0,3,3,1,1,1
309020006,29,2,1,309025101,L,4,3,2,3,1,4,3,0,0,1
309030000,52,2,1,309030001,L,1,4,4,3,1,4,4,1,0,-1
309030000,48,2,3,309030002,L,1,4,2,4,0,3,3,1,1,2
309030000,23,2,3,309030003,L,1,5,2,3,1,1,3,1,1,1
309030000,22,1,1,309030004,L,1,3,4,4,1,3,3,1,0,0
309030000,18,1,1,309030005,L,1,4,3,3,0,4,4,1,0,0
309030000,24,2,1,309030007,L,3,2,1,5,1,4,3,1,0,4
309040000,60,2,1,309040001,L,1,2,2,2,0,3,3,1,0,0
309040000,55,2,3,309040002,,1,NA,NA,NA,0,NA,2,1,1,NA
309044100,32,2,1,309040003,L,1,5,3,3,1,2,3,0,0,0
309040000,29,1,1,309040004,L,4,2,3,6,1,3,3,1,0,3
309040005,27,2,1,309040005,L,2,3,3,5,1,3,3,0,0,2
309040000,18,1,1,309040006,L,3,3,2,4,0,3,3,1,0,2
309044100,32,2,3,309044104,L,2,4,2,4,0,4,4,0,1,2
309040005,23,2,3,309045102,E,2,2,3,6,0,3,3,0,1,3
309050000,91,5,3,309050001,,NA,NA,NA,NA,0,NA,2,1,1,NA
309050000,46,1,3,309050002,,NA,NA,NA,NA,0,NA,2,1,1,NA
309050000,42,2,3,309050003,,NA,NA,NA,NA,1,NA,4,1,1,NA
309050004,39,2,3,309050004,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
309050000,47,2,1,309050006,L,1,3,2,NA,1,3,3,1,0,NA
309050000,16,1,1,309050007,L,1,3,1,2,1,3,3,1,0,1
309050004,15,1,1,309050009,L,2,3,3,NA,0,2,3,1,0,NA
309050004,40,2,1,309050010,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
309063100,51,2,1,309060002,L,NA,2,1,1,1,3,NA,1,0,0
309060000,41,4,3,309060003,L,1,3,4,6,1,3,3,1,1,2
309064100,32,2,3,309060005,L,1,3,3,4,1,4,3,1,1,1
309064100,31,2,1,309060006,L,3,4,3,3,1,2,3,1,0,0
309063100,44,2,3,309063102,L,1,2,2,2,1,1,4,1,1,0
309063100,19,2,3,309063103,L,1,3,3,4,1,4,3,1,1,1
309063100,15,1,1,309063104,,1,NA,NA,NA,1,NA,3,1,0,NA
309064100,34,2,1,309064103,L,1,4,2,3,1,4,4,1,0,1
309064100,29,2,3,309064106,L,1,3,1,3,0,3,2,1,1,2
309070000,56,2,1,309070001,,NA,NA,NA,NA,1,NA,3,1,0,NA
309070000,51,2,3,309070002,,NA,NA,NA,NA,0,NA,4,1,1,NA
309074100,31,2,3,309070003,L,2,3,1,4,1,3,2,0,1,3
309070004,31,2,3,309070004,L,2,3,3,4,1,2,3,1,1,1
309070000,19,1,1,309070005,L,1,3,3,3,0,2,3,1,0,0
309070004,34,2,1,309070007,,NA,NA,NA,NA,1,NA,3,1,0,NA
309074100,36,2,1,309074101,L,1,3,3,NA,1,3,3,0,0,NA
309080000,85,5,1,309080001,,1,NA,NA,NA,0,NA,3,1,0,NA
309083100,44,2,1,309080003,L,NA,4,4,4,1,3,2,1,0,0
309080000,36,2,3,309080004,L,1,5,2,6,1,4,3,1,1,4
309080000,35,1,3,309080005,,NA,NA,NA,NA,0,NA,3,1,1,NA
309084100,34,2,1,309080006,L,1,4,2,3,1,3,2,1,0,1
309080007,29,2,3,309080007,L,1,3,2,4,0,4,2,1,1,2
309084300,28,2,3,309080008,L,1,4,3,4,1,4,2,1,1,1
309080000,49,2,1,309080012,,NA,NA,NA,NA,1,NA,4,1,0,NA
309080000,24,1,1,309080014,L,NA,3,3,3,1,3,3,1,0,0
309083100,35,2,3,309083102,L,1,2,1,NA,1,4,3,1,1,NA
309083100,15,1,1,309083103,L,1,4,3,5,1,2,3,1,0,2
309083100,18,2,1,309083104,L,1,3,3,5,1,4,2,1,0,2
309083100,18,2,3,309083106,L,1,4,4,5,1,4,4,1,1,1
309084100,26,2,3,309084104,L,1,3,4,5,1,4,3,1,1,1
309084300,33,2,1,309084301,L,2,3,3,5,1,NA,NA,1,0,2
309080007,30,2,1,309085101,L,1,4,3,NA,1,3,3,1,0,NA
309094100,86,5,1,309090001,,NA,NA,NA,NA,0,NA,2,1,0,NA
309094100,40,2,1,309090004,L,NA,3,3,3,1,4,3,1,0,0
309094200,34,2,1,309090005,L,2,4,3,3,1,4,2,1,0,0
309090000,35,2,1,309090006,L,1,4,3,5,1,3,3,1,0,2
309093100,33,2,3,309090008,L,1,5,3,4,1,3,4,1,1,1
309090009,32,2,3,309090009,L,1,3,4,5,0,2,2,0,1,1
309090000,35,2,3,309090011,L,1,5,3,4,0,3,2,1,1,1
309093100,36,2,1,309093103,L,NA,2,3,4,1,3,2,1,0,1
309094100,32,2,3,309094102,L,NA,4,4,5,1,4,3,1,1,1
309094200,35,2,3,309094202,L,2,3,2,3,1,2,2,1,1,1
309090009,34,2,1,309095101,,1,NA,NA,NA,1,NA,3,0,0,NA
309100000,50,2,1,309100001,L,NA,3,3,5,1,3,2,1,0,2
309100000,37,2,3,309100002,L,1,5,2,3,1,3,3,1,1,1
309100004,23,2,3,309100004,L,2,3,3,4,1,3,2,0,1,1
309100000,19,1,1,309100005,L,1,4,4,5,1,4,3,1,0,1
309100004,32,2,1,309105101,L,1,3,2,3,1,2,3,0,0,1
309110000,60,2,1,309110001,L,NA,2,3,4,1,1,3,1,0,1
309110000,54,2,3,309110002,,1,NA,NA,NA,1,NA,3,1,1,NA
309114100,35,2,3,309110003,L,2,4,3,5,1,3,3,1,1,2
309114200,33,2,3,309110004,L,2,4,4,5,1,3,3,1,1,1
309110000,31,2,3,309110005,L,2,4,4,5,1,4,2,1,1,1
309114100,39,2,1,309110006,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
309110000,24,2,1,309110010,L,1,4,2,NA,1,3,4,1,0,NA
309114200,39,2,1,309114201,L,1,2,3,3,1,3,2,1,0,0
309120000,64,5,3,309120002,L,1,3,2,NA,1,3,2,1,1,NA
309120000,30,2,3,309120004,L,2,3,3,5,1,4,2,1,1,2
309124100,25,2,1,309120005,L,5,4,2,2,1,3,2,1,0,0
309124100,20,1,1,309120006,L,1,3,3,NA,1,4,3,1,0,NA
309124100,23,2,3,309124107,L,2,3,3,NA,0,3,2,1,1,NA
309130000,69,2,1,309130001,L,3,4,5,4,0,3,4,1,0,-1
309130000,65,2,3,309130002,L,1,3,2,NA,0,3,3,1,1,NA
309134100,35,2,3,309130003,L,3,5,3,4,1,4,3,0,1,1
309130004,33,2,3,309130004,,4,NA,NA,NA,1,NA,3,1,1,NA
309130000,31,1,3,309130005,,NA,NA,NA,NA,0,NA,4,1,1,NA
309130000,24,1,3,309130007,L,4,4,4,6,0,3,3,1,1,2
309130004,22,1,3,309130008,L,4,4,4,4,0,3,3,1,1,0
309134100,40,2,1,309134101,L,3,4,4,6,1,3,3,0,0,2
309130004,32,2,1,309135101,,4,NA,NA,NA,1,NA,3,1,0,NA
309140000,44,5,3,309140002,L,1,4,2,2,0,3,3,1,1,0
309140003,27,2,1,309140003,L,3,3,3,5,1,2,4,0,0,2
309140004,24,2,3,309140004,L,2,4,3,6,1,3,3,1,1,3
309140000,15,1,3,309140005,L,3,5,3,6,0,4,3,1,1,3
309140003,26,2,3,309145102,,2,NA,NA,NA,0,NA,3,0,1,NA
309140004,27,2,1,309145201,L,2,3,2,3,1,2,3,1,0,1
309150000,62,2,1,309150001,,1,NA,NA,NA,1,NA,2,1,0,NA
309150000,61,2,3,309150002,L,1,4,1,1,0,3,2,1,1,0
309160000,58,2,1,309160001,L,1,4,4,5,1,3,3,1,0,1
309160000,59,2,3,309160002,L,1,4,4,5,0,3,3,1,1,1
309160000,33,4,3,309160004,L,1,4,4,6,0,3,3,1,1,2
309160000,34,2,1,309160007,L,4,4,3,4,1,3,4,1,0,1
309160000,27,2,3,309160011,L,4,5,4,5,1,3,3,1,1,1
309170000,58,2,1,309170001,,1,NA,NA,NA,1,NA,3,1,0,NA
309170000,55,2,3,309170002,L,1,4,3,6,1,1,3,1,1,3
309174100,29,2,3,309170003,L,2,4,4,5,1,3,3,1,1,1
309170000,26,2,3,309170004,L,1,4,4,6,0,3,4,1,1,2
309170005,19,1,1,309170005,,3,NA,NA,NA,1,NA,2,0,0,NA
309170000,30,2,1,309170007,L,1,2,3,4,1,3,4,1,0,1
309174100,33,2,1,309174101,L,2,4,3,4,1,3,2,1,0,1
309180000,66,2,1,309180001,L,1,2,3,4,1,3,3,1,0,1
309180000,61,2,3,309180002,L,3,3,4,3,0,4,2,1,1,-1
309184100,40,2,3,309180003,L,2,4,2,NA,1,3,3,1,1,NA
309184200,36,2,3,309180004,L,1,4,3,NA,0,4,2,1,1,NA
309180000,35,1,3,309180005,,NA,NA,NA,NA,0,NA,3,1,1,NA
309184300,32,2,3,309180006,L,2,3,3,5,0,3,2,1,1,2
309184200,37,2,1,309180007,L,2,3,3,4,0,4,3,1,0,1
309184200,15,1,3,309180008,L,2,3,3,4,0,2,3,1,1,1
309184100,51,2,1,309184101,L,4,4,4,5,1,4,4,1,0,1
309184300,35,2,1,309184301,L,2,4,3,4,0,4,4,1,0,1
309194100,35,2,3,309190003,L,1,4,3,4,0,2,2,1,1,1
309190000,35,2,3,309190005,L,1,4,2,3,0,4,3,1,1,1
309194100,43,2,1,309190006,L,1,4,3,5,1,4,4,1,0,2
309194100,17,1,3,309190008,L,3,5,3,5,0,3,3,1,1,2
309190000,38,2,1,309190009,L,NA,2,2,3,1,4,4,1,0,1
309191100,49,5,3,309191104,L,1,4,3,NA,0,4,3,1,1,NA
309191100,29,2,1,309191106,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
309191100,21,1,1,309191108,L,1,4,2,6,1,4,3,1,0,4
309200000,34,2,3,309200003,L,1,3,3,4,0,2,3,0,1,1
309200000,23,1,1,309200009,E,1,1,2,3,1,3,2,0,0,1
309200000,18,1,1,309200014,L,1,4,1,2,1,1,2,0,0,1
309200000,33,2,1,309203101,E,1,1,2,3,1,1,2,0,0,1
310010000,81,5,1,310010001,,1,NA,NA,NA,0,NA,2,1,0,NA
310013100,45,2,1,310010003,L,2,2,1,1,1,3,2,1,0,0
310014100,38,2,3,310010004,L,1,3,3,3,1,4,1,1,1,0
310013200,39,2,1,310010005,L,1,3,2,3,1,3,2,1,0,1
310013300,48,2,1,310010006,L,1,4,3,4,1,4,3,1,0,1
310013100,38,2,3,310010007,L,1,2,1,2,0,3,2,1,1,1
310013100,17,1,3,310010008,L,3,3,1,2,0,3,2,1,1,1
310010000,19,1,3,310010009,L,3,3,4,5,1,3,3,1,1,1
310013100,16,1,1,310013104,L,2,2,1,1,0,3,4,1,0,0
310013200,42,2,3,310013202,L,2,3,2,4,0,2,2,1,1,2
310013200,15,1,1,310013203,L,2,4,2,4,0,1,1,1,0,2
310013300,42,2,3,310013302,L,1,4,3,5,1,4,4,1,1,2
310013300,22,1,3,310013303,L,3,4,4,5,0,3,4,1,1,1
310013300,15,1,1,310013304,L,2,4,2,4,0,4,3,1,0,2
310014100,40,2,1,310014101,L,1,2,1,4,1,1,3,1,0,3
310030000,48,2,1,310030001,L,3,3,3,4,1,2,2,1,0,1
310030000,48,2,3,310030002,L,3,4,3,4,1,3,2,1,1,1
310030000,23,1,1,310030003,L,4,3,3,5,0,2,3,1,0,2
310030000,20,1,3,310030004,L,4,4,3,5,0,3,3,1,1,2
310040000,61,5,3,310040002,,1,NA,NA,NA,0,NA,2,1,1,NA
310044100,36,2,3,310040004,L,2,3,3,NA,1,3,3,1,1,NA
310044200,34,2,1,310040005,L,2,4,3,5,1,3,3,1,0,2
310040006,29,2,1,310040006,L,2,4,1,2,1,3,3,0,0,1
310040000,17,1,1,310040009,L,2,4,3,6,1,2,4,1,0,3
310040000,40,2,3,310040010,L,2,3,2,3,1,3,3,1,1,1
310044100,37,2,1,310040013,L,2,3,2,5,1,2,4,1,0,3
310040000,45,2,1,310040014,A,1,3,3,4,1,4,3,1,0,1
310043100,15,1,1,310043105,L,3,3,4,5,0,4,3,1,0,1
310044200,32,2,3,310044202,L,3,3,3,5,1,2,3,1,1,2
310040006,22,2,3,310045102,E,3,5,1,1,1,2,2,0,1,0
310050000,44,2,3,310050003,L,3,4,4,5,0,4,2,1,1,1
310050004,40,2,1,310050004,L,3,3,2,3,1,3,3,1,0,1
310050005,38,1,3,310050005,L,3,4,5,6,0,4,4,0,1,1
310050006,35,2,1,310050006,L,4,5,2,6,1,4,4,1,0,4
310050000,44,2,1,310050007,L,3,3,3,5,1,3,3,1,0,2
310050000,20,1,1,310050008,L,3,4,4,5,0,3,3,1,0,1
310050006,35,2,3,310050012,L,4,4,3,5,1,3,2,1,1,2
310050004,36,2,3,310050013,L,3,3,2,5,0,3,3,1,1,3
310080000,64,2,1,310080001,E,4,4,3,3,0,4,2,1,0,0
310080000,54,2,3,310080002,E,3,4,5,5,0,4,3,1,1,0
310080003,33,2,1,310080003,E,4,4,3,5,1,3,3,1,0,2
310080000,28,1,1,310080006,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
310080000,23,1,3,310080009,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
310080000,20,1,1,310080012,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
310080000,16,1,1,310080013,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
310080003,28,2,3,310085102,,4,NA,NA,NA,1,NA,2,1,1,NA
310090000,40,2,1,310090004,E L,4,3,3,4,1,3,3,1,0,1
310090000,39,2,3,310094103,L,4,3,4,5,1,3,3,1,1,1
310100000,57,2,1,310100001,L,1,3,3,3,1,3,2,1,0,0
310100000,56,2,3,310100002,L,1,4,4,5,0,3,3,1,1,1
310100003,33,2,1,310100003,L,3,3,3,NA,1,3,3,0,0,NA
310100000,27,2,3,310100004,L,4,3,4,5,0,2,3,1,1,1
310100000,28,2,1,310100005,L,3,3,5,5,1,2,3,1,0,0
310100003,23,2,3,310105102,L,2,3,3,5,0,3,3,0,1,2
310110000,48,2,3,310110002,L,1,2,2,4,1,4,2,0,1,2
310110003,26,2,3,310110003,L,4,4,4,5,0,3,2,1,1,1
310110000,18,1,3,310110004,L,3,4,4,5,0,2,3,0,1,1
310110000,15,1,3,310110005,L,3,4,3,6,0,2,3,0,1,3
310110000,24,2,1,310110006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
310110003,30,2,1,310115101,L,4,3,3,4,1,2,3,1,0,1
310120000,53,2,1,310120001,L,3,3,4,5,1,3,3,1,0,1
310120000,53,2,3,310120002,E,3,3,2,2,1,3,2,1,1,0
310124100,30,2,1,310120003,E,3,5,2,6,1,2,4,1,0,4
310124200,28,2,1,310120004,E L,4,5,2,6,1,1,3,0,0,4
310124100,31,2,3,310124102,E,4,4,6,6,0,3,3,1,1,0
310124200,24,2,3,310124202,E,4,3,1,6,1,3,3,0,1,5
310130000,49,2,1,310130001,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
310130000,42,2,3,310130002,L,1,3,3,4,0,3,3,1,1,1
310130000,24,2,1,310130003,L,3,3,4,5,1,3,3,1,0,1
310130000,22,2,3,310130004,L,1,3,4,5,0,3,4,1,1,1
310130000,18,1,1,310130005,L,3,4,3,4,1,3,4,1,0,1
310130000,16,1,1,310130006,L,3,4,4,5,1,3,3,1,0,1
310130000,20,2,3,310130008,L,3,3,4,5,0,2,3,1,1,1
310130000,22,2,1,310130009,L,3,3,2,3,1,3,4,1,0,1
310140000,63,2,1,310140001,L,3,3,3,4,0,2,3,1,0,1
310140000,55,2,3,310140002,L,1,3,4,5,0,3,2,1,1,1
310144100,38,2,3,310140003,L,3,4,4,5,1,2,3,1,1,1
310144200,37,2,3,310140004,L,3,4,3,5,0,3,3,1,1,2
310143100,35,2,3,310140005,L,3,3,2,3,0,3,3,1,1,1
310144304,32,2,1,310140006,L,3,3,2,3,1,1,3,1,0,1
310144401,30,2,3,310140007,L,3,3,3,5,0,2,3,1,1,2
310140000,26,2,1,310140008,L,3,4,3,5,1,3,3,1,0,2
310140000,23,1,1,310140009,L,4,3,3,4,1,3,3,1,0,1
310140000,29,2,3,310140011,L,3,4,2,4,1,4,3,1,1,2
310143100,35,2,1,310143101,L,2,3,3,3,0,3,2,1,0,0
310143100,16,1,1,310143103,L,3,4,2,3,1,4,2,1,0,1
310144100,42,2,1,310144101,L,3,4,3,4,1,4,3,1,0,1
310144100,17,1,1,310144103,L,3,4,2,5,1,4,4,1,0,3
310144100,15,1,1,310144104,L,3,5,3,4,1,3,4,1,0,1
310144200,42,2,1,310144201,L,3,4,5,6,1,3,4,1,0,1
310144304,32,2,3,310144304,L,3,3,2,3,0,1,2,1,1,1
310144401,27,2,1,310144401,L,2,3,2,3,1,3,3,1,0,1
310150000,59,2,1,310150001,L,2,4,3,5,1,4,2,1,0,2
310150000,46,2,3,310150002,L,1,4,3,4,1,3,2,1,1,1
310150000,23,1,1,310150003,L,3,4,2,3,1,3,4,1,0,1
310150000,21,2,3,310150004,L,3,3,3,5,0,3,3,1,1,2
310150000,18,1,3,310150005,L,3,2,3,5,0,2,2,1,1,2
310150000,26,2,1,310150008,L,3,3,3,5,1,3,3,1,0,2
310160000,52,3,3,310160001,L,3,3,4,5,0,3,2,1,1,1
310164100,34,2,3,310160002,L,4,3,3,4,1,2,3,1,1,1
310160000,32,2,3,310160003,L,4,3,4,4,1,4,3,1,1,0
310160000,30,2,3,310160004,L,4,2,3,NA,0,2,1,1,1,NA
310160005,29,2,1,310160005,L,4,4,2,5,1,3,3,0,0,3
310160000,27,1,1,310160006,L,4,3,3,6,1,3,3,1,0,3
310160000,32,2,1,310160008,E,3,4,3,5,1,4,3,1,0,2
310164100,38,2,1,310164101,L,4,3,3,5,1,2,3,1,0,2
310160005,25,2,3,310165102,E,4,3,3,5,1,3,2,0,1,2
310170000,48,2,3,310170003,L,3,3,3,4,1,3,2,1,1,1
310174100,41,2,1,310170004,,1,NA,NA,NA,1,NA,2,1,0,NA
310170005,41,2,1,310170005,L,3,3,2,4,1,3,2,0,0,2
310174200,36,2,3,310170006,L,1,3,3,5,1,3,2,1,1,2
310170010,38,2,3,310170010,L,1,3,4,5,0,3,3,1,1,1
310174100,36,2,3,310170011,L,1,3,3,4,0,3,3,1,1,1
310170000,36,2,1,310170013,V,3,4,3,4,1,2,2,1,0,1
310170005,33,2,3,310170014,E L,3,4,2,4,1,3,2,0,1,2
310174200,32,2,1,310174201,L,2,1,3,3,1,2,4,1,0,0
310170010,37,2,1,310175201,,2,NA,NA,NA,0,NA,2,1,0,NA
310170010,15,1,3,310175203,L,3,5,3,4,0,3,2,1,1,1
310180000,49,2,1,310180001,L,1,5,4,6,1,3,3,1,0,2
310180000,43,2,3,310180002,L,2,4,3,5,1,4,4,1,1,2
310180000,23,1,1,310180003,L,3,4,3,3,1,2,4,1,0,0
310180000,19,1,1,310180005,L,3,3,3,5,1,3,3,1,0,2
310180000,17,1,3,310180006,L,3,5,2,6,0,4,4,1,1,4
310190000,58,2,1,310190001,,4,NA,NA,NA,0,NA,3,1,0,NA
310190000,53,2,3,310190002,A,1,4,3,4,1,3,3,1,1,1
310190004,31,2,1,310190004,A L,4,4,3,6,1,4,4,1,0,3
310190005,30,2,3,310190005,L,4,5,2,3,0,3,3,1,1,1
310190006,28,2,3,310190006,L,4,5,3,5,0,3,3,1,1,2
310190000,26,2,1,310190007,A L,3,4,4,5,1,3,4,1,0,1
310190000,23,1,3,310190008,L,4,4,3,4,0,3,3,1,1,1
310190000,21,1,1,310190009,A L,3,4,3,4,1,3,2,1,0,1
310190000,18,1,1,310190010,L,3,3,3,4,1,2,3,1,0,1
310190000,16,1,1,310190011,L,3,3,2,5,0,2,3,1,0,3
310190000,25,2,3,310190015,L,4,4,3,5,1,4,3,1,1,2
310190004,32,2,3,310194102,A,4,3,4,5,0,4,3,1,1,1
310190005,32,2,1,310195201,,3,NA,NA,NA,1,NA,4,1,0,NA
310190006,26,2,1,310195301,L,4,4,3,5,1,3,3,1,0,2
310200000,64,2,1,310200001,,3,NA,NA,NA,0,NA,1,0,0,NA
310203100,36,2,3,310200003,L,3,2,3,5,1,2,3,0,1,2
310200004,36,2,1,310200004,,3,NA,NA,NA,1,NA,3,0,0,NA
310200000,30,1,1,310200005,L,3,2,1,2,1,3,3,0,0,1
310200006,31,2,3,310200006,L,4,3,4,5,1,2,3,0,1,1
310200000,42,2,3,310200009,,1,NA,NA,NA,1,NA,3,0,1,NA
310203100,41,2,1,310203101,L,1,2,1,2,1,3,2,0,0,1
310200004,35,2,3,310205102,G,1,4,2,3,0,3,2,0,1,1
310200006,39,2,1,310205201,,4,NA,NA,NA,1,NA,3,0,0,NA
311010000,74,2,1,311010001,E,4,3,4,5,0,4,2,1,0,1
311010000,54,2,3,311010002,E,1,5,4,5,0,4,3,1,1,1
311010000,27,2,3,311010003,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
311010000,25,1,3,311010004,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
311020000,60,2,1,311020001,E,3,3,2,4,0,4,2,1,0,2
311020000,60,2,3,311020002,E,2,3,3,4,0,3,3,1,1,1
311024100,35,2,3,311020004,E,4,3,2,4,1,3,2,0,1,2
311020000,33,1,1,311020005,E,3,3,4,6,1,2,3,1,0,2
311020000,25,1,3,311020006,E,4,3,3,5,0,3,3,1,1,2
311020007,22,2,1,311020007,E,4,2,2,4,1,2,3,1,0,2
311020008,18,1,3,311020008,E,4,4,3,5,0,3,2,0,1,2
311020009,16,1,1,311020009,L,3,4,3,4,0,3,4,0,0,1
311024200,37,4,3,311020010,E,4,2,2,5,1,4,3,0,1,3
311020008,21,1,3,311020012,E,4,4,3,4,0,2,3,0,1,1
311024100,39,2,1,311024101,E,4,4,3,5,1,4,2,0,0,2
311020007,24,2,3,311025103,E,4,3,3,4,1,3,3,1,1,1
311030000,68,5,3,311030001,E,1,3,3,6,0,3,3,1,1,3
311034100,49,2,3,311030002,E,3,3,4,5,0,4,2,1,1,1
311030000,35,2,3,311030004,E,2,4,3,6,0,3,4,1,1,3
311034300,40,2,3,311030005,E,2,4,4,5,0,3,3,1,1,1
311034300,21,1,1,311030007,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
311030000,45,2,1,311030009,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
311034100,53,2,1,311034101,E,4,4,3,4,1,3,3,1,0,1
311034300,48,2,1,311034301,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
311050000,75,5,1,311050001,,1,NA,NA,NA,1,NA,3,1,0,NA
311050000,37,2,3,311050003,E,3,3,3,5,1,4,3,1,1,2
311054100,34,2,1,311050004,E,4,3,2,4,1,3,3,0,0,2
311050000,16,1,3,311050005,E,3,5,2,4,0,4,3,1,1,2
311050000,51,2,1,311050007,,3,NA,NA,NA,0,NA,1,1,0,NA
311054100,30,2,3,311054102,E,2,2,2,4,1,4,3,0,1,2
311060000,46,2,3,311060002,E,4,4,4,6,1,3,3,1,1,2
311060000,47,2,1,311060004,E,3,4,3,4,1,4,3,1,0,1
311060005,24,1,3,311060005,E,4,4,5,6,1,3,3,1,1,1
311070000,52,2,1,311070001,E,4,4,3,3,1,2,3,1,0,0
311070000,52,2,3,311070002,E,4,4,4,5,1,4,3,1,1,1
311070000,24,1,3,311070003,E,4,4,3,4,1,2,3,1,1,1
311070000,74,4,3,311070004,,0,NA,NA,NA,0,NA,2,1,1,NA
311080001,63,2,1,311080001,E,1,2,3,4,1,2,3,0,0,1
311080000,49,2,3,311080002,E,2,2,3,5,1,3,2,1,1,2
311080001,32,2,1,311080003,E,5,4,3,5,1,3,3,0,0,2
311080004,29,2,3,311080004,E,3,3,3,3,1,3,3,1,1,0
311080000,24,1,3,311080005,E,4,2,3,5,0,2,3,1,1,2
311080006,22,1,3,311080006,E,4,4,2,2,0,1,3,0,1,0
311090000,43,2,3,311090003,E,3,4,3,5,1,4,3,1,1,2
311090000,44,2,1,311090005,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
311090000,21,1,3,311090007,E,4,3,3,4,0,3,3,1,1,1
311090000,19,1,1,311093104,E,2,3,3,4,1,3,3,1,0,1
311110000,59,2,1,311110001,E,1,4,4,5,1,4,4,1,0,1
