unit_id,property,district,loc_x,loc_y,region,ref_year,age,dist_to_mrt,price_median
319,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2015,10,2.83,4.45
320,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2015,10,2.83,4.39
321,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2015,10,2.83,4.63
322,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2016,11,2.83,4.03
323,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2017,12,2.83,3.87
324,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2016,11,2.83,4.19
325,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2017,12,2.83,3.69
326,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2017,12,2.83,3.98
327,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2016,11,2.83,4.17
328,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2017,12,2.83,3.74
329,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2015,10,2.83,4.04
330,THE BERTH BY THE COVE,4,29491.80183,25824.44731,RCR,2016,11,2.83,3.87
331,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2015,7,3.17,3.71
332,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2015,7,3.17,3.61
333,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2015,7,3.17,3.56
334,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2016,8,3.17,3.44
335,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2016,8,3.17,3.47
336,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2017,9,3.17,3.37
337,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2016,8,3.17,3.51
338,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2017,9,3.17,3.38
339,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2017,9,3.17,3.46
340,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2016,8,3.17,3.55
341,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2017,9,3.17,3.46
342,THE COAST AT SENTOSA COVE,4,29244.37077,25498.25471,RCR,2015,7,3.17,3.46
343,THE INTERLACE,4,24634.21404,29411.2877,RCR,2015,3,1.13,3.51
344,THE INTERLACE,4,24634.21404,29411.2877,RCR,2015,3,1.13,3.72
345,THE INTERLACE,4,24634.21404,29411.2877,RCR,2016,4,1.13,3.53
346,THE INTERLACE,4,24634.21404,29411.2877,RCR,2015,3,1.13,3.57
347,THE INTERLACE,4,24634.21404,29411.2877,RCR,2017,5,1.13,3.28
348,THE INTERLACE,4,24634.21404,29411.2877,RCR,2017,5,1.13,3.33
349,THE INTERLACE,4,24634.21404,29411.2877,RCR,2017,5,1.13,3.29
350,THE INTERLACE,4,24634.21404,29411.2877,RCR,2016,4,1.13,3.16
351,THE INTERLACE,4,24634.21404,29411.2877,RCR,2016,4,1.13,3.4
352,THE INTERLACE,4,24634.21404,29411.2877,RCR,2017,5,1.13,3.26
353,THE INTERLACE,4,24634.21404,29411.2877,RCR,2015,3,1.13,3.58
354,THE INTERLACE,4,24634.21404,29411.2877,RCR,2016,4,1.13,3.25
355,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2015,6,3.18,3.97
356,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2015,6,3.18,3.9
357,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2017,8,3.18,3.57
358,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2016,7,3.18,3.51
359,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2016,7,3.18,3.42
360,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2017,8,3.18,3.38
361,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2015,6,3.18,3.96
362,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2015,6,3.18,3.86
363,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2017,8,3.18,3.7
364,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2016,7,3.18,3.73
365,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2016,7,3.18,3.85
366,THE OCEANFRONT @ SENTOSA COVE,4,29032.79547,25260.79983,RCR,2017,8,3.18,3.62
367,THE PEARL @ MOUNT FABER,4,27040.26431,28113.69479,RCR,2015,11,0.62,3.89
368,THE PEARL @ MOUNT FABER,4,27040.26431,28113.69479,RCR,2016,12,0.62,3.51
369,THE PEARL @ MOUNT FABER,4,27040.26431,28113.69479,RCR,2017,13,0.62,3.41
370,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2015,11,1.83,3.32
371,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2015,11,1.83,3.32
372,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2015,11,1.83,3.56
373,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2017,13,1.83,3.03
374,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2016,12,1.83,3.39
375,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2016,12,1.83,3.22
376,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2016,12,1.83,2.98
377,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2017,13,1.83,3.04
378,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2017,13,1.83,3.02
379,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2015,11,1.83,3.18
380,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2016,12,1.83,3.22
381,BLUE HORIZON,5,20413.48349,31102.05101,RCR,2017,13,1.83,2.95
382,BOTANNIA,5,19222.97791,33406.57313,RCR,2015,7,1.22,3.23
383,BOTANNIA,5,19222.97791,33406.57313,RCR,2015,7,1.22,3.33
384,BOTANNIA,5,19222.97791,33406.57313,RCR,2015,7,1.22,3.1
385,BOTANNIA,5,19222.97791,33406.57313,RCR,2016,8,1.22,3.16
386,BOTANNIA,5,19222.97791,33406.57313,RCR,2016,8,1.22,3.16
387,BOTANNIA,5,19222.97791,33406.57313,RCR,2016,8,1.22,2.84
388,BOTANNIA,5,19222.97791,33406.57313,RCR,2017,9,1.22,2.82
389,BOTANNIA,5,19222.97791,33406.57313,RCR,2017,9,1.22,2.73
390,BOTANNIA,5,19222.97791,33406.57313,RCR,2017,9,1.22,2.63
391,BOTANNIA,5,19222.97791,33406.57313,RCR,2015,7,1.22,2.9
392,BOTANNIA,5,19222.97791,33406.57313,RCR,2016,8,1.22,3.07
393,BOTANNIA,5,19222.97791,33406.57313,RCR,2017,9,1.22,2.79
394,CARABELLE,5,19420.22687,33354.65362,RCR,2015,7,1.01,3.38
395,CARABELLE,5,19420.22687,33354.65362,RCR,2015,7,1.01,3.17
396,CARABELLE,5,19420.22687,33354.65362,RCR,2016,8,1.01,3.06
397,CARABELLE,5,19420.22687,33354.65362,RCR,2016,8,1.01,3.17
398,CARABELLE,5,19420.22687,33354.65362,RCR,2016,8,1.01,3.13
399,CARABELLE,5,19420.22687,33354.65362,RCR,2017,9,1.01,2.82
400,CARABELLE,5,19420.22687,33354.65362,RCR,2017,9,1.01,2.96
401,CARABELLE,5,19420.22687,33354.65362,RCR,2016,8,1.01,3.07
402,CARABELLE,5,19420.22687,33354.65362,RCR,2015,7,1.01,3.27
403,CARABELLE,5,19420.22687,33354.65362,RCR,2017,9,1.01,2.85
404,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2015,19,0.7,3.42
405,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2015,19,0.7,3.41
406,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2015,19,0.7,3.52
407,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2016,20,0.7,3.31
408,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2017,21,0.7,3.04
409,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2015,19,0.7,3.31
410,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2017,21,0.7,3.1
411,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2016,20,0.7,3.31
412,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2017,21,0.7,2.99
413,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2017,21,0.7,3.2
414,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2016,20,0.7,3.2
415,DOVER PARKVIEW,5,22542.66027,32056.30968,RCR,2016,20,0.7,3.25
416,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2015,16,0.62,3.92
417,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2015,16,0.62,3.92
418,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2015,16,0.62,3.7
419,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2017,18,0.62,3.58
420,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2016,17,0.62,3.56
421,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2017,18,0.62,3.49
422,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2017,18,0.62,3.52
423,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2016,17,0.62,3.51
424,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2016,17,0.62,3.42
425,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2016,17,0.62,3.51
426,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2015,16,0.62,3.56
427,HERITAGE VIEW,5,22533.82041,31870.09203,RCR,2017,18,0.62,3.25
428,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2015,3,0.77,3.69
429,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2015,3,0.77,3.61
430,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2015,3,0.77,3.83
431,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2017,5,0.77,3.13
432,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2017,5,0.77,3.17
433,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2016,4,0.77,3.55
434,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2017,5,0.77,3.05
435,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2017,5,0.77,3.17
436,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2016,4,0.77,3.33
437,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2016,4,0.77,3.82
438,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2016,4,0.77,3.56
439,HUNDRED TREES,5,19628.02102,33100.39058,RCR,2015,3,0.77,3.37
440,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2015,39,1.09,2.71
441,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2015,39,1.09,2.71
442,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2015,39,1.09,2.8
443,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2017,41,1.09,2.44
444,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2016,40,1.09,2.46
445,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2017,41,1.09,2.53
446,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2017,41,1.09,2.26
447,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2016,40,1.09,2.64
448,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2017,41,1.09,2.53
449,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2015,39,1.09,2.53
450,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2016,40,1.09,2.62
451,NORMANTON PARK,5,23558.3027,30013.51909,RCR,2016,40,1.09,2.62
452,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2015,6,0.26,5.13
453,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2015,6,0.26,5.4
454,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2015,6,0.26,5.58
455,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2017,8,0.26,4.71
456,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2017,8,0.26,4.93
457,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2016,7,0.26,5.15
458,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2017,8,0.26,5.02
459,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2016,7,0.26,5.27
460,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2016,7,0.26,5.52
461,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2017,8,0.26,5.27
462,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2015,6,0.26,5.37
463,PARC IMPERIAL,5,22477.53086,29318.49582,RCR,2016,7,0.26,5.02
464,PARK WEST,5,19853.734,33377.4773,RCR,2015,30,0.62,2.74
465,PARK WEST,5,19853.734,33377.4773,RCR,2015,30,0.62,2.83
466,PARK WEST,5,19853.734,33377.4773,RCR,2016,31,0.62,2.69
467,PARK WEST,5,19853.734,33377.4773,RCR,2015,30,0.62,2.57
468,PARK WEST,5,19853.734,33377.4773,RCR,2015,30,0.62,2.61
469,PARK WEST,5,19853.734,33377.4773,RCR,2016,31,0.62,2.39
470,PARK WEST,5,19853.734,33377.4773,RCR,2017,32,0.62,2.48
471,PARK WEST,5,19853.734,33377.4773,RCR,2017,32,0.62,2.45
472,PARK WEST,5,19853.734,33377.4773,RCR,2017,32,0.62,2.46
473,PARK WEST,5,19853.734,33377.4773,RCR,2016,31,0.62,2.49
474,PARK WEST,5,19853.734,33377.4773,RCR,2016,31,0.62,2.4
475,PARK WEST,5,19853.734,33377.4773,RCR,2017,32,0.62,2.46
476,REGENT PARK,5,19957.93015,33286.82324,RCR,2015,18,0.49,3.1
477,REGENT PARK,5,19957.93015,33286.82324,RCR,2015,18,0.49,3.46
478,REGENT PARK,5,19957.93015,33286.82324,RCR,2016,19,0.49,3.07
479,REGENT PARK,5,19957.93015,33286.82324,RCR,2015,18,0.49,3.03
480,REGENT PARK,5,19957.93015,33286.82324,RCR,2016,19,0.49,2.92
481,REGENT PARK,5,19957.93015,33286.82324,RCR,2017,20,0.49,2.82
482,REGENT PARK,5,19957.93015,33286.82324,RCR,2017,20,0.49,2.74
483,REGENT PARK,5,19957.93015,33286.82324,RCR,2017,20,0.49,2.85
484,REGENT PARK,5,19957.93015,33286.82324,RCR,2016,19,0.49,3.06
485,REGENT PARK,5,19957.93015,33286.82324,RCR,2016,19,0.49,2.76
486,REGENT PARK,5,19957.93015,33286.82324,RCR,2015,18,0.49,3.1
487,REGENT PARK,5,19957.93015,33286.82324,RCR,2017,20,0.49,2.86
488,THE INFINITI,5,19320.31331,33466.91833,RCR,2015,8,1.14,2.78
489,THE INFINITI,5,19320.31331,33466.91833,RCR,2015,8,1.14,2.81
490,THE INFINITI,5,19320.31331,33466.91833,RCR,2017,10,1.14,2.6
491,THE INFINITI,5,19320.31331,33466.91833,RCR,2017,10,1.14,2.34
492,THE INFINITI,5,19320.31331,33466.91833,RCR,2017,10,1.14,2.42
493,THE INFINITI,5,19320.31331,33466.91833,RCR,2016,9,1.14,2.44
494,THE INFINITI,5,19320.31331,33466.91833,RCR,2015,8,1.14,2.72
495,THE INFINITI,5,19320.31331,33466.91833,RCR,2016,9,1.14,2.76
496,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2015,6,0.66,3.33
497,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2015,6,0.66,3.27
498,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2017,8,0.66,3.08
499,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2016,7,0.66,3.17
500,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2016,7,0.66,3.06
501,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2017,8,0.66,2.96
502,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2015,6,0.66,3.07
503,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2016,7,0.66,3.27
504,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2015,6,0.66,3.22
505,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2017,8,0.66,2.96
506,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2016,7,0.66,3.24
507,THE PARC CONDOMINIUM,5,19972.35172,32484.31809,RCR,2017,8,0.66,2.88
508,THE STELLAR,5,20724.5648,30703.89976,RCR,2015,8,1.84,3.48
509,THE STELLAR,5,20724.5648,30703.89976,RCR,2015,8,1.84,3.27
510,THE STELLAR,5,20724.5648,30703.89976,RCR,2017,10,1.84,2.8
511,THE STELLAR,5,20724.5648,30703.89976,RCR,2016,9,1.84,3.05
512,VISTA PARK,5,23057.30864,29316.80844,RCR,2015,31,0.69,3.15
513,VISTA PARK,5,23057.30864,29316.80844,RCR,2015,31,0.69,3.29
514,VISTA PARK,5,23057.30864,29316.80844,RCR,2016,32,0.69,3.04
515,VISTA PARK,5,23057.30864,29316.80844,RCR,2017,33,0.69,2.78
516,VISTA PARK,5,23057.30864,29316.80844,RCR,2015,31,0.69,3.24
517,VISTA PARK,5,23057.30864,29316.80844,RCR,2016,32,0.69,3.06
518,VISTA PARK,5,23057.30864,29316.80844,RCR,2017,33,0.69,2.87
519,VISTA PARK,5,23057.30864,29316.80844,RCR,2017,33,0.69,2.84
520,VISTA PARK,5,23057.30864,29316.80844,RCR,2017,33,0.69,2.99
521,VISTA PARK,5,23057.30864,29316.80844,RCR,2016,32,0.69,3.16
522,VISTA PARK,5,23057.30864,29316.80844,RCR,2015,31,0.69,3.2
523,VISTA PARK,5,23057.30864,29316.80844,RCR,2016,32,0.69,2.97
524,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2015,18,0.13,4.22
525,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2015,18,0.13,4.22
526,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2015,18,0.13,4.41
527,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2016,19,0.13,4.05
528,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2016,19,0.13,4.04
529,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2016,19,0.13,3.93
530,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2017,20,0.13,3.85
531,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2017,20,0.13,3.75
532,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2017,20,0.13,3.81
533,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2016,19,0.13,3.84
534,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2017,20,0.13,3.84
535,BURLINGTON SQUARE,7,30140.9356,31622.7553,RCR,2015,18,0.13,4.1
536,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2015,2,0.19,4.55
537,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2015,2,0.19,4.39
538,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2015,2,0.19,4.26
539,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2017,4,0.19,4.52
540,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2017,4,0.19,4.3
541,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2016,3,0.19,4.56
542,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2017,4,0.19,4.47
543,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2016,3,0.19,4.52
544,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2017,4,0.19,4.58
545,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2015,2,0.19,4.6
546,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2016,3,0.19,4.44
547,CONCOURSE SKYLINE,7,31171.7368,31395.2968,RCR,2016,3,0.19,4.53
548,DUO RESIDENCES,7,30739.4759,31272.5428,RCR,2017,1,0.12,5.34
549,DUO RESIDENCES,7,30739.4759,31272.5428,RCR,2017,1,0.12,5.26
550,SOUTHBANK,7,31435.78541,32066.44127,RCR,2015,7,0.16,5.08
551,SOUTHBANK,7,31435.78541,32066.44127,RCR,2015,7,0.16,4.59
552,SOUTHBANK,7,31435.78541,32066.44127,RCR,2016,8,0.16,4.65
553,SOUTHBANK,7,31435.78541,32066.44127,RCR,2017,9,0.16,4.42
554,SOUTHBANK,7,31435.78541,32066.44127,RCR,2016,8,0.16,4.3
555,SOUTHBANK,7,31435.78541,32066.44127,RCR,2017,9,0.16,4.38
556,SOUTHBANK,7,31435.78541,32066.44127,RCR,2017,9,0.16,4.42
557,SOUTHBANK,7,31435.78541,32066.44127,RCR,2016,8,0.16,4.49
558,SOUTHBANK,7,31435.78541,32066.44127,RCR,2017,9,0.16,4.42
559,SOUTHBANK,7,31435.78541,32066.44127,RCR,2016,8,0.16,4.44
560,SOUTHBANK,7,31435.78541,32066.44127,RCR,2015,7,0.16,4.7
561,SOUTHBANK,7,31435.78541,32066.44127,RCR,2015,7,0.16,4.65
562,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2015,18,0.23,4.41
563,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2015,18,0.23,4.44
564,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2015,18,0.23,4.43
565,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2016,19,0.23,3.91
566,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2017,20,0.23,3.98
567,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2016,19,0.23,4.06
568,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2017,20,0.23,3.88
569,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2017,20,0.23,3.74
570,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2016,19,0.23,4.26
571,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2017,20,0.23,3.9
572,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2015,18,0.23,4.47
573,THE BENCOOLEN,7,30235.7487,31545.4827,RCR,2016,19,0.23,4.08
574,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2015,7,0.17,3.93
575,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2015,7,0.17,3.82
576,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2015,7,0.17,4.05
577,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2017,9,0.17,3.69
578,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2016,8,0.17,3.82
579,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2017,9,0.17,3.57
580,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2016,8,0.17,3.69
581,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2017,9,0.17,3.6
582,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2015,7,0.17,3.93
583,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2016,8,0.17,3.75
584,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2016,8,0.17,3.81
585,CITY SQUARE RESIDENCES,8,30679.66,32592.74506,RCR,2017,9,0.17,3.7
586,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2015,9,0.14,5.01
587,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2015,9,0.14,4.82
588,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2015,9,0.14,5.03
589,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2017,11,0.14,4.39
590,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2016,10,0.14,4.87
591,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2017,11,0.14,4.57
592,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2016,10,0.14,4.62
593,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2017,11,0.14,4.55
594,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2015,9,0.14,5
595,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2016,10,0.14,4.57
596,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2016,10,0.14,4.48
597,CITYLIGHTS,8,31302.86979,32347.59826,RCR,2017,11,0.14,4.42
598,KERRISDALE,8,30793.03777,32862.66921,RCR,2015,10,0.31,3.81
599,KERRISDALE,8,30793.03777,32862.66921,RCR,2015,10,0.31,3.6
600,KERRISDALE,8,30793.03777,32862.66921,RCR,2015,10,0.31,3.48
601,KERRISDALE,8,30793.03777,32862.66921,RCR,2017,12,0.31,3.24
602,KERRISDALE,8,30793.03777,32862.66921,RCR,2016,11,0.31,3.41
603,KERRISDALE,8,30793.03777,32862.66921,RCR,2016,11,0.31,3.36
604,KERRISDALE,8,30793.03777,32862.66921,RCR,2017,12,0.31,3.24
605,KERRISDALE,8,30793.03777,32862.66921,RCR,2017,12,0.31,3.22
606,KERRISDALE,8,30793.03777,32862.66921,RCR,2016,11,0.31,3.35
607,KERRISDALE,8,30793.03777,32862.66921,RCR,2017,12,0.31,3.18
608,KERRISDALE,8,30793.03777,32862.66921,RCR,2016,11,0.31,3.27
609,KERRISDALE,8,30793.03777,32862.66921,RCR,2015,10,0.31,3.56
610,MERA SPRINGS,8,29488.57632,33049.33054,RCR,2015,8,0.64,3.1
611,MERA SPRINGS,8,29488.57632,33049.33054,RCR,2017,10,0.64,2.84
612,MERA SPRINGS,8,29488.57632,33049.33054,RCR,2016,9,0.64,2.97
613,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2015,9,0.2,5.6
614,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2015,9,0.2,4.98
615,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2015,9,0.2,5.39
616,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2016,10,0.2,5.16
617,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2017,11,0.2,5.15
618,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2017,11,0.2,5.04
619,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2016,10,0.2,5.35
620,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2016,10,0.2,5.34
621,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2017,11,0.2,4.88
622,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2016,10,0.2,5.08
623,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2017,11,0.2,4.65
624,8 @ MOUNT SOPHIA,9,29397.20379,31537.08359,CCR,2015,9,0.2,5.21
625,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2015,17,0.53,3.77
626,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2015,17,0.53,3.62
627,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2015,17,0.53,3.79
628,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2017,19,0.53,3.31
629,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2016,18,0.53,3.4
630,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2016,18,0.53,3.4
631,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2017,19,0.53,3.29
632,ASPEN HEIGHTS,9,28735.30829,30775.13274,CCR,2017,19,0.53,3.4
